Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K14,1600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K15,1775,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K16,1600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K17,1675,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K18,1350,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K19,1775,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K20,1600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K21,1475,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K22,1475,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K23,1575,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,K24,1200,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L8,1375,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L9,1200,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L10,1275,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L11,950,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L12,1375,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L13,1200,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L14,1075,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L15,1075,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L16,1975,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L17,1600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L18,1775,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L19,1600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L20,1675,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L21,1350,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L22,1775,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L23,550,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,L23,1050,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,L24,1475,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M8,1475,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M9,2275,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M10,1900,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M11,2075,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M12,1900,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M13,1975,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M14,1650,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M15,2075,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M16,1900,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M17,1775,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M18,1775,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M19,1875,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M20,1500,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M21,1675,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M22,1500,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M23,1575,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,M24,1250,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N8,1675,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N9,1500,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N10,1375,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N11,1375,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N12,2275,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N13,1900,
Source[1],384PP_AQ_BP,B05,water,Nunc_384_black_glassbottom,N14,1225,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N14,850,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N15,1900,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N16,1975,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N17,1650,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N18,2075,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N19,1900,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N20,1775,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N21,1775,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N22,1975,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N23,1600,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,N24,1775,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O8,1600,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O9,1675,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O10,1350,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O11,1775,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O12,1600,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O13,1475,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O14,1475,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O15,2375,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O16,2000,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O17,2175,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O18,2000,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O19,2075,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O20,1750,
Source[1],384PP_AQ_BP,B06,water,Nunc_384_black_glassbottom,O21,1425,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,O21,750,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,O22,2000,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,O23,1875,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,O24,1875,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P8,1975,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P9,1600,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P10,1775,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P11,1600,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P12,1675,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P13,1350,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P14,1775,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P15,1600,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P16,1475,
Source[1],384PP_AQ_BP,B07,water,Nunc_384_black_glassbottom,P17,1475,
