Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,G9,1375,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,G10,1275,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,G11,1175,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H2,1925,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H3,1825,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H4,1725,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H5,1625,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H6,1525,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H7,1425,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H8,1325,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H9,1225,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H10,1125,
Source[1],384PP_AQ_BP,B02,water,Nunc_384_black_glassbottom,H11,1025,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I2,1775,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I3,1675,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I4,1575,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I5,1475,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I6,1375,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I7,1275,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I8,1175,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I9,1075,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I10,975,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,I11,875,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J2,1625,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J3,1525,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J4,1425,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J5,1325,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J6,1225,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J7,1125,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J8,1025,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J9,925,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J10,825,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,J11,725,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K2,1500,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K3,1400,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K4,1300,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K5,1200,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K6,1100,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K7,1000,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K8,900,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K9,800,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K10,700,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,K11,600,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L2,1350,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L3,1250,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L4,1150,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L5,1050,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L6,950,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L7,850,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L8,750,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L9,650,
Source[1],384PP_AQ_BP,B03,water,Nunc_384_black_glassbottom,L10,500,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L10,50,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,L11,450,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M2,1200,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M3,1100,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M4,1000,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M5,900,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M6,800,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M7,700,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M8,600,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M9,500,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M10,400,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,M11,300,
Source[1],384PP_AQ_BP,B04,water,Nunc_384_black_glassbottom,N2,2500,
